dates,AZCAPOTZALCO,COYOACAN,CUAJIMALPA_DE_MORELOS,GUSTAVO_A_MADERO,IZTACALCO,IZTAPALAPA,LA_MAGDALENA_CONTRERAS,MILPA_ALTA,ALVARO_OBREGON,TLAHUAC,TLALPAN,XOCHIMILCO,BENITO_JUAREZ,CUAUHTEMOC,MIGUEL_HIDALGO,VENUSTIANO_CARRANZA
2020-04-24,0.903451349420276,0.976487801226143,0.568752808216991,1.22968927699993,2.20036370717748,1.6500106394554,0.596146738250429,0.779694266284305,0.909554125903744,0.691867390141472,0.734769453837701,0.743075025377627,0.943270712223132,1.24743055475592,0.965087943638864,1.45957450827364
2020-04-25,0.980575245102495,1.00748741396348,0.612503024233682,1.27838984242567,2.30626356474217,1.74081311175247,0.576916198306866,0.904445348889793,0.953463635430132,0.813247634025941,0.761983137313171,0.839997854774709,0.987143768605603,1.3695566230537,0.999555370197395,1.58836049429779
2020-04-26,1.02464604263519,1.02298722033215,0.634378132242028,1.35144069056428,2.36509681894478,1.84718172215761,0.596146738250429,0.966820890192538,1.02873708033251,0.886075780356622,0.775589979050906,0.936920684171791,1.04198508908369,1.43061965720259,1.05700108112828,1.69568214931791
2020-04-27,1.04668144140154,1.06173673625382,0.700003456267065,1.42854991915503,2.55336323239312,1.932795481752,0.596146738250429,0.99800866084391,1.04755544155811,0.898213804745069,0.809607083395245,1.00153590376985,1.07488988137055,1.50912927253688,1.09146850768681,1.69568214931791
2020-04-28,1.16787613461645,1.13148586491283,0.67812834825872,1.48130886503292,2.72986299500094,2.04694716121118,0.557685658363304,1.15394751410077,1.15419282183648,0.958903926687304,0.898051554690523,1.10922793643327,1.20650905051796,1.56146901609308,1.18338164517623,1.781539473334
2020-04-29,1.31110622659772,1.17798528401884,0.721878564275411,1.55435971317153,2.94166271013032,2.1870424041838,0.634607818137553,1.18513528475214,1.21692069258846,1.05600812179488,0.986496025985802,1.16307395276498,1.28328689918728,1.63125534083467,1.26380564047946,1.88886112835412
2020-04-30,1.36619472351359,1.27873402541519,0.743753672283757,1.65581922447515,3.08286252021658,2.27784487648088,0.711529977911802,1.37226190866038,1.21692069258846,1.12883626812556,1.03411997206788,1.25999678216206,1.42587433243032,1.65742521261276,1.33274049359653,1.97471845237022
2020-05-01,1.46535401796216,1.30973363815253,0.765628780292103,1.7775706380395,3.14169577441918,2.36864734877795,0.749991057798926,1.43463744996312,1.28592135041564,1.12883626812556,1.06813707641221,1.38922722135817,1.50265218109964,1.73593482794705,1.39018620452741,2.07130794188833
2020-05-02,1.64163720809294,1.36398296044287,0.787503888300448,1.85467986663025,3.17699572694075,2.44128932661561,0.788452137686051,1.55938853256861,1.30473971164123,1.17738836567935,1.08174391814995,1.45384244095623,1.48071565290841,1.78827457150324,1.43614277327212,2.08204010739034
2020-05-03,1.69672570500881,1.41823228273321,0.787503888300448,1.8952636711517,3.22406233030283,2.53728051161537,0.846143757516737,1.55938853256861,1.34237643409242,1.25021651201003,1.12936786423202,1.4969192540216,1.49168391700402,1.84061431505944,1.39018620452741,2.15716526590443
2020-05-04,1.77384960069103,1.53448083049822,0.809378996308794,1.95613937793388,3.30642888618648,2.61511120215572,0.884604837403862,1.62176407387135,1.44901381437079,1.22594046323314,1.18379523118296,1.57230367688599,1.51362044519526,1.77955128091054,1.42465363108594,2.29668341743058
2020-05-05,1.97216818958816,1.61197986234157,0.875004320333832,2.01701508471605,3.42409539459169,2.7059136744528,0.884604837403862,1.6841396151741,1.49292332389718,1.26235453639848,1.27223970247824,1.58307288015234,1.54652523748211,1.89295405861563,1.48209934201683,2.36107641044265
2020-05-06,2.03827438588721,1.64297947507891,0.83125410431714,2.06165726968965,3.43586204543222,2.76558387053373,0.865374297460299,1.74651515647684,1.54937840757396,1.31090663395226,1.38109443638012,1.63691889648405,1.55749350157773,1.95401709276452,1.55103419513389,2.41473723795271
2020-05-07,2.10438058218625,1.67397908781625,0.853129212325486,2.17529192234971,3.57706185551847,2.80709357215525,0.999988077065235,1.84007846843096,1.57446955587476,1.3715967558945,1.4287183824622,1.74461092914747,1.65620787843829,2.00635683632071,1.6429473326233,2.55425538947887
2020-05-08,2.18150447786847,1.8212272483186,0.875004320333832,2.28892657500977,3.74179496728577,2.87454683729022,1.03844915695236,1.99601732168782,1.58074234294995,1.38373478028294,1.46273548680653,1.80922614874553,1.70008093482076,2.0761431610623,1.68890390136801,2.61864838249094
2020-05-09,2.24761067416752,1.85222686105594,0.875004320333832,2.30921847727049,3.68296171308316,2.90049040080367,1.07691023683948,2.08958063364194,1.64347021370194,1.43228687783673,1.46273548680653,1.88461057160992,1.67814440662953,2.11975961402579,1.70039304355419,2.74743436851509
2020-05-10,2.44592926306465,1.92197598971495,0.962504752367215,2.39850284721768,3.76532826896681,2.95237752783057,1.15383239661373,2.02720509233919,1.73128923275471,1.51725304855586,1.50355601201974,2.08922543367043,1.722017463012,2.16337606698929,1.73486047011272,2.80109519602515
2020-05-11,2.52305315874687,1.92197598971495,1.00625496838391,2.50402073897345,3.85946147569098,2.99129287310074,1.21152401644442,2.02720509233919,1.81283546473229,1.63863329244033,1.57159022070842,2.09999463693677,1.76589051939447,2.31167200706517,1.71188218574037,2.92988118204929
2020-05-12,2.57814165566274,1.93747579608362,0.984379860375561,2.52025426078203,3.8712281265315,3.04318000012764,1.24998509633154,1.93364178038508,1.89438169670987,1.68718538999412,1.62601758765936,2.09999463693677,1.82073183987256,2.44252136595565,1.90719760290537,3.0264706715674
